ensembl_gene_id,chromosome_name,external_gene_name,transcript_count,description
ENSG00000188641,1,DPYD,5,dihydropyrimidine dehydrogenase [Source:HGNC Symbol;Acc:3012]
ENSG00000188649,10,CC2D2B,4,coiled-coil and C2 domain containing 2B [Source:HGNC Symbol;Acc:31666]
ENSG00000188655,14,RNASE9,10,"ribonuclease, RNase A family, 9 (non-active) [Source:HGNC Symbol;Acc:20673]"
ENSG00000188672,1,RHCE,14,"Rh blood group, CcEe antigens [Source:HGNC Symbol;Acc:10008]"
ENSG00000188674,2,C2orf80,7,chromosome 2 open reading frame 80 [Source:HGNC Symbol;Acc:34352]
ENSG00000188676,8,IDO2,4,"indoleamine 2,3-dioxygenase 2 [Source:HGNC Symbol;Acc:27269]"
ENSG00000188686,8,SCXA,1,scleraxis homolog A (mouse) [Source:HGNC Symbol;Acc:24312]
ENSG00000188687,2,SLC4A5,15,"solute carrier family 4 (sodium bicarbonate cotransporter), member 5 [Source:HGNC Symbol;Acc:18168]"
ENSG00000188694,21,KRTAP24-1,1,keratin associated protein 24-1 [Source:HGNC Symbol;Acc:33902]
ENSG00000188707,7,ZBED6CL,1,ZBED6 C-terminal like [Source:HGNC Symbol;Acc:21720]
ENSG00000188710,9,QRFP,1,pyroglutamylated RFamide peptide [Source:HGNC Symbol;Acc:29982]
ENSG00000188716,10,DUPD1,1,dual specificity phosphatase and pro isomerase domain containing 1 [Source:HGNC Symbol;Acc:23481]
ENSG00000188729,3,OSTN,2,osteocrin [Source:HGNC Symbol;Acc:29961]
ENSG00000188730,7,VWC2,1,von Willebrand factor C domain containing 2 [Source:HGNC Symbol;Acc:30200]
ENSG00000188747,9,NOXA1,2,NADPH oxidase activator 1 [Source:HGNC Symbol;Acc:10668]
ENSG00000188761,1,BCL2L15,6,BCL2-like 15 [Source:HGNC Symbol;Acc:33624]
ENSG00000188771,11,PLET1,3,placenta expressed transcript 1 [Source:HGNC Symbol;Acc:30053]
ENSG00000188778,8,ADRB3,2,adrenoceptor beta 3 [Source:HGNC Symbol;Acc:288]
ENSG00000188779,15,SKOR1,5,SKI family transcriptional corepressor 1 [Source:HGNC Symbol;Acc:21326]
ENSG00000188782,1,CATSPER4,3,"cation channel, sperm associated 4 [Source:HGNC Symbol;Acc:23220]"
ENSG00000188783,1,PRELP,1,proline/arginine-rich end leucine-rich repeat protein [Source:HGNC Symbol;Acc:9357]
ENSG00000188784,1,PLA2G2E,1,"phospholipase A2, group IIE [Source:HGNC Symbol;Acc:13414]"
ENSG00000188800,1,TMCO2,2,transmembrane and coiled-coil domains 2 [Source:HGNC Symbol;Acc:23312]
ENSG00000188817,3,SNTN,3,"sentan, cilia apical structure protein [Source:HGNC Symbol;Acc:33706]"
ENSG00000188820,6,FAM26F,3,"family with sequence similarity 26, member F [Source:HGNC Symbol;Acc:33391]"
ENSG00000188828,X,GLRA4,4,"glycine receptor, alpha 4 [Source:HGNC Symbol;Acc:31715]"
ENSG00000188833,9,ENTPD8,5,ectonucleoside triphosphate diphosphohydrolase 8 [Source:HGNC Symbol;Acc:24860]
ENSG00000188859,1,FAM78B,5,"family with sequence similarity 78, member B [Source:HGNC Symbol;Acc:13495]"
ENSG00000188869,15,TMC3,3,transmembrane channel-like 3 [Source:HGNC Symbol;Acc:22995]
ENSG00000188886,2,ASTL,2,astacin-like metallo-endopeptidase (M12 family) [Source:HGNC Symbol;Acc:31704]
ENSG00000188888,17,GPR179,3,G protein-coupled receptor 179 [Source:HGNC Symbol;Acc:31371]
ENSG00000188906,12,LRRK2,7,leucine-rich repeat kinase 2 [Source:HGNC Symbol;Acc:18618]
ENSG00000188909,11,BSX,1,brain-specific homeobox [Source:HGNC Symbol;Acc:20450]
ENSG00000188910,1,GJB3,2,"gap junction protein, beta 3, 31kDa [Source:HGNC Symbol;Acc:4285]"
ENSG00000188916,10,FAM196A,2,"family with sequence similarity 196, member A [Source:HGNC Symbol;Acc:33859]"
ENSG00000188931,1,C1orf192,1,chromosome 1 open reading frame 192 [Source:HGNC Symbol;Acc:32325]
ENSG00000188937,X,NYX,3,nyctalopin [Source:HGNC Symbol;Acc:8082]
ENSG00000188958,3,UTS2B,9,urotensin 2B [Source:HGNC Symbol;Acc:30894]
ENSG00000188959,9,C9orf152,2,chromosome 9 open reading frame 152 [Source:HGNC Symbol;Acc:31455]
ENSG00000188981,4,MSANTD1,4,Myb/SANT-like DNA-binding domain containing 1 [Source:HGNC Symbol;Acc:33741]
ENSG00000188984,1,AADACL3,2,arylacetamide deacetylase-like 3 [Source:HGNC Symbol;Acc:32037]
ENSG00000188987,6,HIST1H4D,1,"histone cluster 1, H4d [Source:HGNC Symbol;Acc:4782]"
ENSG00000188991,12,SLC15A5,1,"solute carrier family 15, member 5 [Source:HGNC Symbol;Acc:33455]"
ENSG00000188992,21,LIPI,3,"lipase, member I [Source:HGNC Symbol;Acc:18821]"
ENSG00000188993,4,LRRC66,1,leucine rich repeat containing 66 [Source:HGNC Symbol;Acc:34299]
ENSG00000188996,6,HUS1B,1,HUS1 checkpoint homolog b (S. pombe) [Source:HGNC Symbol;Acc:16485]
ENSG00000188997,11,KCTD21,6,potassium channel tetramerization domain containing 21 [Source:HGNC Symbol;Acc:27452]
ENSG00000189001,19,SBSN,3,suprabasin [Source:HGNC Symbol;Acc:24950]
ENSG00000189013,19,KIR2DL4,9,"killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4 [Source:HGNC Symbol;Acc:6332]"
ENSG00000189023,X,MAGEB16,5,"melanoma antigen family B, 16 [Source:HGNC Symbol;Acc:21188]"
ENSG00000189030,1,VHLL,1,von Hippel-Lindau tumor suppressor-like [Source:HGNC Symbol;Acc:30666]
ENSG00000189037,X,DUSP21,1,dual specificity phosphatase 21 [Source:HGNC Symbol;Acc:20476]
ENSG00000189045,5,ANKDD1B,4,ankyrin repeat and death domain containing 1B [Source:HGNC Symbol;Acc:32525]
ENSG00000189051,17,RNF222,2,ring finger protein 222 [Source:HGNC Symbol;Acc:34517]
ENSG00000189052,19,CGB5,1,"chorionic gonadotropin, beta polypeptide 5 [Source:HGNC Symbol;Acc:16452]"
ENSG00000189056,7,RELN,7,reelin [Source:HGNC Symbol;Acc:9957]
ENSG00000189058,3,APOD,5,apolipoprotein D [Source:HGNC Symbol;Acc:612]
ENSG00000189064,X,GAGE2A,1,G antigen 2A [Source:HGNC Symbol;Acc:4099]
ENSG00000189068,19,VSTM1,6,V-set and transmembrane domain containing 1 [Source:HGNC Symbol;Acc:29455]
ENSG00000189090,10,FAM25B,2,"family with sequence similarity 25, member B [Source:HGNC Symbol;Acc:23584]"
ENSG00000189099,4,PRSS48,2,"protease, serine, 48 [Source:HGNC Symbol;Acc:24635]"
ENSG00000189108,X,IL1RAPL2,3,interleukin 1 receptor accessory protein-like 2 [Source:HGNC Symbol;Acc:5997]
ENSG00000189120,17,SP6,2,Sp6 transcription factor [Source:HGNC Symbol;Acc:14530]
ENSG00000189132,X,FAM47B,1,"family with sequence similarity 47, member B [Source:HGNC Symbol;Acc:26659]"
ENSG00000189134,6,NKAPL,1,NFKB activating protein-like [Source:HGNC Symbol;Acc:21584]
ENSG00000189139,14,FSCB,1,fibrous sheath CABYR binding protein [Source:HGNC Symbol;Acc:20494]
ENSG00000189152,17,GRAPL,5,GRB2-related adaptor protein-like [Source:HGNC Symbol;Acc:37240]
ENSG00000189157,4,FAM47E,10,"family with sequence similarity 47, member E [Source:HGNC Symbol;Acc:34343]"
ENSG00000189167,13,ZAR1L,2,zygote arrest 1-like [Source:HGNC Symbol;Acc:37116]
ENSG00000189169,21,KRTAP10-12,1,keratin associated protein 10-12 [Source:HGNC Symbol;Acc:20533]
ENSG00000189181,1,OR14I1,1,"olfactory receptor, family 14, subfamily I, member 1 [Source:HGNC Symbol;Acc:19575]"
ENSG00000189182,12,KRT77,4,keratin 77 [Source:HGNC Symbol;Acc:20411]
ENSG00000189186,X,DCAF8L2,5,DDB1 and CUL4 associated factor 8-like 2 [Source:HGNC Symbol;Acc:31811]
ENSG00000189195,1,BTBD8,3,BTB (POZ) domain containing 8 [Source:HGNC Symbol;Acc:21019]
ENSG00000189233,8,NUGGC,3,"nuclear GTPase, germinal center associated [Source:HGNC Symbol;Acc:33550]"
ENSG00000189252,X,SPANXN3,1,"SPANX family, member N3 [Source:HGNC Symbol;Acc:33176]"
ENSG00000189253,11,TRIM64B,1,tripartite motif containing 64B [Source:HGNC Symbol;Acc:37147]
ENSG00000189269,22,C22orf43,1,chromosome 22 open reading frame 43 [Source:HGNC Symbol;Acc:28031]
ENSG00000189275,10,AL450307.1,1,"Uncharacterized protein; cDNA FLJ46300 fis, clone TESTI4035989  [Source:UniProtKB/TrEMBL;Acc:Q6ZRK0]"
ENSG00000189280,1,GJB5,1,"gap junction protein, beta 5, 31.1kDa [Source:HGNC Symbol;Acc:4287]"
ENSG00000189299,X,FOXR2,1,forkhead box R2 [Source:HGNC Symbol;Acc:30469]
ENSG00000189320,7,FAM180A,4,"family with sequence similarity 180, member A [Source:HGNC Symbol;Acc:33773]"
ENSG00000189325,6,C6orf222,1,chromosome 6 open reading frame 222 [Source:HGNC Symbol;Acc:33769]
ENSG00000189326,X,SPANXN4,2,"SPANX family, member N4 [Source:HGNC Symbol;Acc:33177]"
ENSG00000189332,11,RP11-113D6.10,3,Putative mitochondrial carrier protein LOC494141  [Source:UniProtKB/Swiss-Prot;Acc:Q7Z469]
ENSG00000189366,3,ALG1L,1,"ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase-like [Source:HGNC Symbol;Acc:33721]"
ENSG00000189367,6,KIAA0408,5,KIAA0408 [Source:HGNC Symbol;Acc:21636]
ENSG00000189375,17,TBC1D28,10,"TBC1 domain family, member 28 [Source:HGNC Symbol;Acc:26858]"
ENSG00000189377,19,CXCL17,2,chemokine (C-X-C motif) ligand 17 [Source:HGNC Symbol;Acc:19232]
ENSG00000189401,X,OTUD6A,1,OTU domain containing 6A [Source:HGNC Symbol;Acc:32312]
ENSG00000189409,1,MMP23B,10,matrix metallopeptidase 23B [Source:HGNC Symbol;Acc:7171]
ENSG00000189420,X,ZFP92,1,ZFP92 zinc finger protein [Source:HGNC Symbol;Acc:12865]
ENSG00000189430,19,NCR1,9,natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:6731]
ENSG00000189433,1,GJB4,1,"gap junction protein, beta 4, 30.3kDa [Source:HGNC Symbol;Acc:4286]"
ENSG00000196071,1,OR2L13,2,"olfactory receptor, family 2, subfamily L, member 13 [Source:HGNC Symbol;Acc:19578]"
ENSG00000196074,20,SYCP2,9,synaptonemal complex protein 2 [Source:HGNC Symbol;Acc:11490]
ENSG00000196091,12,MYBPC1,25,"myosin binding protein C, slow type [Source:HGNC Symbol;Acc:7549]"
ENSG00000196098,3,OR5K4,1,"olfactory receptor, family 5, subfamily K, member 4 [Source:HGNC Symbol;Acc:31291]"
ENSG00000196099,11,OR6M1,1,"olfactory receptor, family 6, subfamily M, member 1 [Source:HGNC Symbol;Acc:14711]"
ENSG00000196104,4,SPOCK3,29,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 3 [Source:HGNC Symbol;Acc:13565]"
ENSG00000196109,19,ZNF676,1,zinc finger protein 676 [Source:HGNC Symbol;Acc:20429]
ENSG00000196110,19,ZNF699,3,zinc finger protein 699 [Source:HGNC Symbol;Acc:24750]
ENSG00000196119,11,OR8A1,1,"olfactory receptor, family 8, subfamily A, member 1 [Source:HGNC Symbol;Acc:8469]"
ENSG00000196131,19,VN1R2,2,vomeronasal 1 receptor 2 [Source:HGNC Symbol;Acc:19872]
ENSG00000196132,20,MYT1,3,myelin transcription factor 1 [Source:HGNC Symbol;Acc:7622]
ENSG00000196136,14,SERPINA3,8,"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 3 [Source:HGNC Symbol;Acc:16]"
ENSG00000196166,8,C8orf86,2,chromosome 8 open reading frame 86 [Source:HGNC Symbol;Acc:33774]
ENSG00000196167,11,COLCA1,4,colorectal cancer associated 1 [Source:HGNC Symbol;Acc:33789]
ENSG00000196169,17,KIF19,6,kinesin family member 19 [Source:HGNC Symbol;Acc:26735]
ENSG00000196171,1,OR6K2,1,"olfactory receptor, family 6, subfamily K, member 2 [Source:HGNC Symbol;Acc:15029]"
ENSG00000196184,1,OR10J1,1,"olfactory receptor, family 10, subfamily J, member 1 [Source:HGNC Symbol;Acc:8175]"
ENSG00000196188,1,CTSE,6,cathepsin E [Source:HGNC Symbol;Acc:2530]
ENSG00000196196,9,HRCT1,1,histidine rich carboxyl terminus 1 [Source:HGNC Symbol;Acc:33872]
ENSG00000196209,20,SIRPB2,9,signal-regulatory protein beta 2 [Source:HGNC Symbol;Acc:16247]
ENSG00000196224,11,KRTAP5-3,1,keratin associated protein 5-3 [Source:HGNC Symbol;Acc:23598]
ENSG00000196226,6,HIST1H2BB,1,"histone cluster 1, H2bb [Source:HGNC Symbol;Acc:4751]"
ENSG00000196228,2,SULT1C3,2,"sulfotransferase family, cytosolic, 1C, member 3 [Source:HGNC Symbol;Acc:33543]"
ENSG00000196240,1,OR2T2,1,"olfactory receptor, family 2, subfamily T, member 2 [Source:HGNC Symbol;Acc:14725]"
ENSG00000196242,1,OR2C3,1,"olfactory receptor, family 2, subfamily C, member 3 [Source:HGNC Symbol;Acc:15005]"
ENSG00000196248,11,OR10S1,1,"olfactory receptor, family 10, subfamily S, member 1 [Source:HGNC Symbol;Acc:14807]"
ENSG00000196260,6,SFTA2,2,surfactant associated 2 [Source:HGNC Symbol;Acc:18386]
ENSG00000196263,19,ZNF471,4,zinc finger protein 471 [Source:HGNC Symbol;Acc:23226]
ENSG00000196266,1,OR10J3,1,"olfactory receptor, family 10, subfamily J, member 3 [Source:HGNC Symbol;Acc:14992]"
ENSG00000196275,7,GTF2IRD2,7,GTF2I repeat domain containing 2 [Source:HGNC Symbol;Acc:30775]
ENSG00000196277,3,GRM7,16,"glutamate receptor, metabotropic 7 [Source:HGNC Symbol;Acc:4599]"
ENSG00000196296,16,ATP2A1,9,"ATPase, Ca++ transporting, cardiac muscle, fast twitch 1 [Source:HGNC Symbol;Acc:811]"
ENSG00000196312,9,HIATL2,3,hippocampus abundant transcript-like 2 [Source:HGNC Symbol;Acc:23672]
ENSG00000196326,10,AKR1CL1,6,"aldo-keto reductase family 1, member C-like 1 [Source:HGNC Symbol;Acc:23469]"
ENSG00000196329,7,GIMAP5,7,"GTPase, IMAP family member 5 [Source:HGNC Symbol;Acc:18005]"
ENSG00000196331,6,HIST1H2BO,1,"histone cluster 1, H2bo [Source:HGNC Symbol;Acc:4758]"
ENSG00000196335,7,STK31,14,serine/threonine kinase 31 [Source:HGNC Symbol;Acc:11407]
ENSG00000196337,19,CGB7,6,"chorionic gonadotropin, beta polypeptide 7 [Source:HGNC Symbol;Acc:16451]"
ENSG00000196341,11,OR8D1,1,"olfactory receptor, family 8, subfamily D, member 1 [Source:HGNC Symbol;Acc:8481]"
ENSG00000196344,4,ADH7,6,"alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide [Source:HGNC Symbol;Acc:256]"
ENSG00000196350,19,ZNF729,2,zinc finger protein 729 [Source:HGNC Symbol;Acc:32464]
ENSG00000196355,4,AC021860.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q8WZ27]
ENSG00000196366,9,C9orf163,1,chromosome 9 open reading frame 163 [Source:HGNC Symbol;Acc:26718]
ENSG00000196374,6,HIST1H2BM,1,"histone cluster 1, H2bm [Source:HGNC Symbol;Acc:4750]"
ENSG00000196381,19,ZNF781,4,zinc finger protein 781 [Source:HGNC Symbol;Acc:26745]
ENSG00000196388,17,INCA1,5,"inhibitor of CDK, cyclin A1 interacting protein 1 [Source:HGNC Symbol;Acc:32224]"
ENSG00000196391,15,ZNF774,5,zinc finger protein 774 [Source:HGNC Symbol;Acc:33108]
ENSG00000196400,9,BX255923.1,1,HDCMB45P; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q9P1R7]
ENSG00000196406,X,SPANXD,1,"SPANX family, member D [Source:HGNC Symbol;Acc:14332]"
ENSG00000196407,1,THEM5,2,thioesterase superfamily member 5 [Source:HGNC Symbol;Acc:26755]
ENSG00000196408,16,NOXO1,7,NADPH oxidase organizer 1 [Source:HGNC Symbol;Acc:19404]
ENSG00000196409,9,ZNF658,4,zinc finger protein 658 [Source:HGNC Symbol;Acc:25226]
ENSG00000196415,19,PRTN3,2,proteinase 3 [Source:HGNC Symbol;Acc:9495]
ENSG00000196420,1,S100A5,3,S100 calcium binding protein A5 [Source:HGNC Symbol;Acc:10495]
ENSG00000196427,1,NBPF4,1,"neuroblastoma breakpoint family, member 4 [Source:HGNC Symbol;Acc:26550]"
ENSG00000196431,22,CRYBA4,2,"crystallin, beta A4 [Source:HGNC Symbol;Acc:2396]"
ENSG00000196433,X,ASMT,5,acetylserotonin O-methyltransferase [Source:HGNC Symbol;Acc:750]
ENSG00000196436,16,NPIPB15,1,"nuclear pore complex interacting protein family, member B15 [Source:HGNC Symbol;Acc:34409]"
ENSG00000196460,2,RFX8,5,"RFX family member 8, lacking RFX DNA binding domain [Source:HGNC Symbol;Acc:37253]"
ENSG00000196466,19,ZNF799,4,zinc finger protein 799 [Source:HGNC Symbol;Acc:28071]
ENSG00000196475,4,GK2,1,glycerol kinase 2 [Source:HGNC Symbol;Acc:4291]
ENSG00000196503,4,ARL9,1,ADP-ribosylation factor-like 9 [Source:HGNC Symbol;Acc:23592]
ENSG00000196532,6,HIST1H3C,1,"histone cluster 1, H3c [Source:HGNC Symbol;Acc:4768]"
ENSG00000196539,1,OR2T3,1,"olfactory receptor, family 2, subfamily T, member 3 [Source:HGNC Symbol;Acc:14727]"
ENSG00000196565,11,HBG2,4,"hemoglobin, gamma G [Source:HGNC Symbol;Acc:4832]"
ENSG00000196570,5,PFN3,1,profilin 3 [Source:HGNC Symbol;Acc:18627]
ENSG00000196578,3,OR5AC2,1,"olfactory receptor, family 5, subfamily AC, member 2 [Source:HGNC Symbol;Acc:15431]"
ENSG00000196600,11,SLC22A25,5,"solute carrier family 22, member 25 [Source:HGNC Symbol;Acc:32935]"
ENSG00000196611,11,MMP1,1,matrix metallopeptidase 1 (interstitial collagenase) [Source:HGNC Symbol;Acc:7155]
ENSG00000196616,4,ADH1B,5,"alcohol dehydrogenase 1B (class I), beta polypeptide [Source:HGNC Symbol;Acc:250]"
ENSG00000196620,4,UGT2B15,1,"UDP glucuronosyltransferase 2 family, polypeptide B15 [Source:HGNC Symbol;Acc:12546]"
ENSG00000196622,22,RIMBP3,1,RIMS binding protein 3 [Source:HGNC Symbol;Acc:29344]
ENSG00000196639,3,HRH1,4,histamine receptor H1 [Source:HGNC Symbol;Acc:5182]
ENSG00000196644,1,GPR89C,6,G protein-coupled receptor 89C [Source:HGNC Symbol;Acc:31985]
ENSG00000196648,15,GOLGA6L20,4,golgin A6 family-like 20 [Source:HGNC Symbol;Acc:49391]
ENSG00000196660,1,SLC30A10,6,"solute carrier family 30, member 10 [Source:HGNC Symbol;Acc:25355]"
ENSG00000196661,11,OR8B3,1,"olfactory receptor, family 8, subfamily B, member 3 [Source:HGNC Symbol;Acc:8472]"
ENSG00000196664,X,TLR7,2,toll-like receptor 7 [Source:HGNC Symbol;Acc:15631]
ENSG00000196666,11,FAM180B,2,"family with sequence similarity 180, member B [Source:HGNC Symbol;Acc:34451]"
ENSG00000196689,17,TRPV1,9,"transient receptor potential cation channel, subfamily V, member 1 [Source:HGNC Symbol;Acc:12716]"
ENSG00000196711,8,FAM150A,2,"family with sequence similarity 150, member A [Source:HGNC Symbol;Acc:33775]"
ENSG00000196734,1,LCE1B,1,late cornified envelope 1B [Source:HGNC Symbol;Acc:16611]
ENSG00000196735,6,HLA-DQA1,7,"major histocompatibility complex, class II, DQ alpha 1 [Source:HGNC Symbol;Acc:4942]"
ENSG00000196754,1,S100A2,6,S100 calcium binding protein A2 [Source:HGNC Symbol;Acc:10492]
ENSG00000196758,2,AC079612.1,1,"Uncharacterized protein; cDNA FLJ45964 fis, clone PLACE7014396  [Source:UniProtKB/TrEMBL;Acc:Q6ZRZ1]"
ENSG00000196767,X,POU3F4,1,POU class 3 homeobox 4 [Source:HGNC Symbol;Acc:9217]
ENSG00000196772,1,OR14A16,1,"olfactory receptor, family 14, subfamily A, member 16 [Source:HGNC Symbol;Acc:15022]"
ENSG00000196774,9,ANKRD20A1,1,"ankyrin repeat domain 20 family, member A1 [Source:HGNC Symbol;Acc:23665]"
ENSG00000196778,11,OR52K1,1,"olfactory receptor, family 52, subfamily K, member 1 [Source:HGNC Symbol;Acc:15222]"
ENSG00000196796,16,CTB-134H23.2,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:I3L0F6]
ENSG00000196800,5,SPINK14,2,"serine peptidase inhibitor, Kazal type 14 (putative) [Source:HGNC Symbol;Acc:33825]"
ENSG00000196805,1,SPRR2B,3,small proline-rich protein 2B [Source:HGNC Symbol;Acc:11262]
ENSG00000196811,2,CHRNG,3,"cholinergic receptor, nicotinic, gamma (muscle) [Source:HGNC Symbol;Acc:1967]"
ENSG00000196826,19,ZNF709,1,
ENSG00000196832,14,OR11G2,1,"olfactory receptor, family 11, subfamily G, member 2 [Source:HGNC Symbol;Acc:15346]"
ENSG00000196844,11,PATE2,2,prostate and testis expressed 2 [Source:HGNC Symbol;Acc:32249]
ENSG00000196859,17,KRT39,3,keratin 39 [Source:HGNC Symbol;Acc:32971]
ENSG00000196860,14,TOMM20L,2,translocase of outer mitochondrial membrane 20 homolog (yeast)-like [Source:HGNC Symbol;Acc:33752]
ENSG00000196862,2,RGPD4,2,RANBP2-like and GRIP domain containing 4 [Source:HGNC Symbol;Acc:32417]
ENSG00000196866,6,HIST1H2AD,1,"histone cluster 1, H2ad [Source:HGNC Symbol;Acc:4729]"
ENSG00000196872,2,KIAA1211L,7,KIAA1211-like [Source:HGNC Symbol;Acc:33454]
ENSG00000196878,1,LAMB3,5,"laminin, beta 3 [Source:HGNC Symbol;Acc:6490]"
ENSG00000196890,1,HIST3H2BB,1,"histone cluster 3, H2bb [Source:HGNC Symbol;Acc:20514]"
ENSG00000196900,5,C5orf48,2,chromosome 5 open reading frame 48 [Source:HGNC Symbol;Acc:33767]
ENSG00000196917,12,HCAR1,3,hydroxycarboxylic acid receptor 1 [Source:HGNC Symbol;Acc:4532]
ENSG00000196934,22,RIMBP3B,1,RIMS binding protein 3B [Source:HGNC Symbol;Acc:33891]
ENSG00000196936,1,OR2L8,1,"olfactory receptor, family 2, subfamily L, member 8 (gene/pseudogene) [Source:HGNC Symbol;Acc:15014]"
ENSG00000196944,1,OR2T4,1,"olfactory receptor, family 2, subfamily T, member 4 [Source:HGNC Symbol;Acc:15016]"
ENSG00000196946,12,ZNF705A,4,zinc finger protein 705A [Source:HGNC Symbol;Acc:32281]
ENSG00000196954,11,CASP4,13,"caspase 4, apoptosis-related cysteine peptidase [Source:HGNC Symbol;Acc:1505]"
ENSG00000196966,6,HIST1H3E,1,"histone cluster 1, H3e [Source:HGNC Symbol;Acc:4769]"
ENSG00000196979,9,AL360004.1,1,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F2Z3C2]
ENSG00000196981,3,WDR5B,1,WD repeat domain 5B [Source:HGNC Symbol;Acc:17826]
ENSG00000196987,X,LCA10,2,Putative lung carcinoma-associated protein 10  [Source:UniProtKB/Swiss-Prot;Acc:Q71F78]
ENSG00000196990,9,FAM163B,2,"family with sequence similarity 163, member B [Source:HGNC Symbol;Acc:33277]"
ENSG00000196993,16,NPIPB9,3,"nuclear pore complex interacting protein family, member B9 [Source:HGNC Symbol;Acc:41987]"
ENSG00000197044,19,ZNF441,4,zinc finger protein 441 [Source:HGNC Symbol;Acc:20875]
ENSG00000197046,18,SIGLEC15,5,sialic acid binding Ig-like lectin 15 [Source:HGNC Symbol;Acc:27596]
ENSG00000197054,19,ZNF763,7,zinc finger protein 763 [Source:HGNC Symbol;Acc:27614]
ENSG00000197057,4,DTHD1,5,death domain containing 1 [Source:HGNC Symbol;Acc:37261]
ENSG00000197079,17,KRT35,2,keratin 35 [Source:HGNC Symbol;Acc:6453]
ENSG00000197084,1,LCE1C,3,late cornified envelope 1C [Source:HGNC Symbol;Acc:29464]
ENSG00000197106,1,SLC6A17,2,"solute carrier family 6 (neutral amino acid transporter), member 17 [Source:HGNC Symbol;Acc:31399]"
ENSG00000197110,19,IFNL3,1,"interferon, lambda 3 [Source:HGNC Symbol;Acc:18365]"
ENSG00000197123,7,ZNF679,2,zinc finger protein 679 [Source:HGNC Symbol;Acc:28650]
ENSG00000197125,11,OR8B8,1,"olfactory receptor, family 8, subfamily B, member 8 [Source:HGNC Symbol;Acc:8477]"
ENSG00000197134,19,ZNF257,7,zinc finger protein 257 [Source:HGNC Symbol;Acc:13498]
ENSG00000197140,8,ADAM32,11,ADAM metallopeptidase domain 32 [Source:HGNC Symbol;Acc:15479]
ENSG00000197153,6,HIST1H3J,2,"histone cluster 1, H3j [Source:HGNC Symbol;Acc:4774]"
ENSG00000197168,13,NEK5,3,NIMA-related kinase 5 [Source:HGNC Symbol;Acc:7748]
ENSG00000197172,X,MAGEA6,3,"melanoma antigen family A, 6 [Source:HGNC Symbol;Acc:6804]"
ENSG00000197177,10,GPR123,3,G protein-coupled receptor 123 [Source:HGNC Symbol;Acc:13838]
